_id,id,title,publish_date,source_country,sentiment
646fddfd0576b45037ddb483,75006532,Belfast: A city of two halves moves towards post-pandemic economic regeneration,2022-12-02 06:00:42,ie,0.228
646fddfd0576b45037ddb484,98398746,"Digicel seeks bond grace period, Fallon & Byrne losses and predicting earthquakes",2023-02-23 07:42:28,ie,-0.421
646fddfd0576b45037ddb485,110816056,Ukraine &#8216;open&#8217; to talks as Poland suspends grain imports,2023-04-16 14:32:48,ie,0.14
646fddfd0576b45037ddb486,96582412,Further appeal made against Limerick student accommodation plans,2023-02-16 14:30:00,ie,-0.106
646fddfd0576b45037ddb487,89957946,‘I left Dublin because it was so expensive. Now London is equally expensive’,2023-01-23 12:33:07,ie,-0.143
646fddfd0576b45037ddb488,65765706,Property crash survivor Johnny Ronan facing bumpy road ahead,2022-11-04 08:52:50,ie,0.021
646fddfd0576b45037ddb489,97910464,Irish construction professionals sought for jobs in Australia,2023-02-21 12:44:59,ie,0.574
646fddfd0576b45037ddb48a,88374468,Republic using productivity boom to invest public infrastructure and housing – Slugger O'Toole,2023-01-17 13:35:42,ie,-0.328
646fddfd0576b45037ddb48b,71511006,Minister urged to intervene in Food Vision Beef and Sheep Group &#8216;impasse&#8217;,2022-11-21 19:45:00,ie,0.227
646fddfd0576b45037ddb48c,80876170,Climate action plan: renewables and reduced car use targeted to tackle emissions quickly,2022-12-21 20:40:53,ie,0.094
646fddfd0576b45037ddb48d,70344824,Social housing builder Blacklough Construction goes into examinership due to surging raw material costs,2022-11-18 03:30:00,ie,-0.168
646fddfd0576b45037ddb48e,71685600,Limerick engineering company awards bursaries to students,2022-11-22 09:00:00,ie,0.106
646fddfd0576b45037ddb48f,77182772,Dublin city social homes to be built without developer,2022-12-09 06:00:00,ie,-0.371
646fddfd0576b45037ddb490,105831278,"Govt transfers €150m in Brexit funding to post-Covid fund, to be spent in part on retrofitting",2023-03-24 01:10:05,ie,-0.428
646fddfd0576b45037ddb491,79378204,Fire defects affect 500 Herberton apartments,2022-12-16 06:00:00,ie,-0.142
646fddfd0576b45037ddb492,95779878,Minister Dara Calleary turns the sod on AIM Centre in Sligo,2023-02-13 18:31:52,ie,0.348
646fddfd0576b45037ddb493,76378180,Market for development land robust despite headwinds,2022-12-06 06:50:00,ie,0.014
646fddfd0576b45037ddb494,70997434,China&amp;rsquo;s aid for property sector – a lynchpin of its economy – fails to convince,2022-11-20 03:30:00,ie,0.147
646fddfd0576b45037ddb495,104729912,Ministers overruled officials who believed €1bn could be shaved from cost of apartment defects scheme,2023-03-20 01:01:00,ie,-0.5
646fddfd0576b45037ddb496,101353486,Dublin saw ‘concerning’ slowdowns in manufacturing and construction in Q4,2023-03-06 14:44:29,ie,-0.088
646fddfd0576b45037ddb497,76635490,&amp;ldquo;We are living in strange times&amp;rdquo; – workers worry as pension pots drop in value,2022-12-07 12:41:42,ie,-0.118
646fddfd0576b45037ddb498,112119392,Irish GDP grows 6.5% in first quarter,2023-04-27 15:23:55,ie,0.104
646fddfd0576b45037ddb499,112402820,FactFind: Was the 2008 crash caused by building too many houses?,2023-04-30 01:01:43,ie,-0.386
646fddfd0576b45037ddb49a,105226880,Michael McDowell: State relied on private landlords for years. Now it is turning its guns on them,2023-03-21 20:47:32,ie,-0.094
646fddfd0576b45037ddb49b,111875560,"Council asked evicted mother of two if she had a car to sleep in, McDonald tells Dáil",2023-04-25 17:36:54,ie,-0.131
646fddfd0576b45037ddb49c,66676978,Government still €2bn behind annual expenditure target for housing as end of year approaches,2022-11-07 01:05:22,ie,-0.274
646fddfd0576b45037ddb49d,74377182,The fight for housing justice in Dublin’s Liberties,2022-11-25 13:08:42,ie,0.166
646fddfd0576b45037ddb49e,73645932,A new generation of commercial vehicle roof bars is here! &#8211; From Rhino!,2022-11-28 08:17:53,ie,0.552
646fddfd0576b45037ddb49f,68439382,"In the middle of our deep housing crisis, a transparent planning system is essential",2022-11-12 03:30:00,ie,0.017
646fddfd0576b45037ddb4a0,105778204,Ireland’s housing crisis facts and figures: All you need to know,2023-03-23 19:49:49,ie,-0.159
646fddfd0576b45037ddb4a1,107109456,Public safety ‘continues to be threatened’ by Kingspan - UK minister,2023-03-28 19:47:37,ie,-0.573
646fddfd0576b45037ddb4a2,77004120,Landowners urged to check property status ahead of new tax on residential zoned land,2022-12-08 17:12:38,ie,0.103
646fddfd0576b45037ddb4a3,99527294,DAFM urged to ensure all ACRES applicants are accepted,2023-02-27 12:21:50,ie,-0.121
646fddfd0576b45037ddb4a4,91891188,Credit Demand Survey April 2022 – September 2022  - MerrionStreet,2023-01-30 15:21:50,ie,0.041
646fddfd0576b45037ddb4a5,98473240,Industry Training Services Opens for Business in Dublin,2023-02-23 13:54:31,ie,-0.093
646fddfd0576b45037ddb4a6,65588580,Cork&#039;s Bottlehill - 20 years on what happens now?,2022-11-03 19:47:50,ie,-0.368
646fddfd0576b45037ddb4a7,73988312,DART for Cork to move a step closer as Cabinet signs off on new electric train carraiges,2022-11-29 08:53:32,ie,0.092
646fddfd0576b45037ddb4a8,111805606,PM Group appoints Anthony O’Rourke as CEO Designate,2023-04-24 12:16:17,ie,0.643
646fddfd0576b45037ddb4a9,83171144,State papers: Private sector lobbied against Jack Lynch Tunnel,2022-12-30 09:02:09,ie,-0.065
646fddfd0576b45037ddb4aa,105195352,Peaky Blinders movie to begin filming in Birmingham &amp;lsquo;soon&amp;rsquo; – creator,2023-03-21 18:44:33,ie,0.149
646fddfd0576b45037ddb4ab,75020710,Derailing Government housing plans; unpaid leave at Intel; and watching Sean Quinn’s tears,2022-12-02 07:00:23,ie,0.074
646fddfd0576b45037ddb4ac,105222154,Scramble to find voting pair for Justice Minister after Violet-Anne Wynne ends arrangement to vote against Government on eviction ban,2023-03-21 20:55:35,ie,-0.363
646fddfd0576b45037ddb4ad,106526228,State’s woefully under-resourced planning system at heart of housing problem,2023-03-26 16:03:38,ie,-0.413
646fddfd0576b45037ddb4ae,111791950,Why study at a TU?,2023-04-25 02:00:00,ie,0.326
646fddfd0576b45037ddb4af,107701940,"Profit taking a bigger driver of inflation than wage growth, ECB finds",2023-03-30 16:51:15,ie,-0.031
646fddfd0576b45037ddb4b0,76340236,"Starting salaries have shot up by €5,000 with most employers planning to hike wages next year",2022-12-06 15:24:50,ie,0.018
646fddfd0576b45037ddb4b1,85420820,"Homelessness record broken again as 11,542 people in emergency accommodation in November",2023-01-06 16:23:11,ie,-0.201
646fddfd0576b45037ddb4b2,94378790,Housing for All – Q4 2022 Progress Report published - MerrionStreet,2023-02-08 10:44:35,ie,0.044
646fddfd0576b45037ddb4b3,112352706,Workplace accident victims remembered at poignant ceremoney,2023-04-29 13:06:30,ie,-0.194
646fddfd0576b45037ddb4b4,90307804,Minister Hackett welcomes report on Organic Strategy Forum - MerrionStreet,2023-01-24 14:07:09,ie,0.24
646fddfd0576b45037ddb4b5,93019416,Minister Harris welcomes the live launch of Safe Pass Renewal online  - MerrionStreet,2023-02-03 12:10:54,ie,0.288
646fddfd0576b45037ddb4b6,81964112,Most-read: The top 10 business stories of the year,2022-12-26 07:00:00,ie,-0.347
646fddfd0576b45037ddb4b7,79326562,Haulier support scheme to be extended by further €18m due to high costs,2022-12-16 01:01:00,ie,-0.231
646fddfd0576b45037ddb4b8,88193970,Michael Stone profile: the quiet engineering pioneer caught up in Paschal Donohoe posters furore,2023-01-17 00:01:05,ie,0.237
646fddfd0576b45037ddb4b9,106042566,What are the latest jobs up for grabs in the agri-food sector?,2023-03-24 19:00:00,ie,0.574
646fddfd0576b45037ddb4ba,67480734,"Big-ticket office deals mask market shift to ‘beds, sheds and meds’",2022-11-09 06:30:00,ie,0.094
646fddfd0576b45037ddb4bb,88727306,Government getting ready to bail out the developers again,2023-01-18 21:00:07,ie,-0.206
646fddfd0576b45037ddb4bc,76717014,Additional €25 million allocated for Donegal piers and harbours,2022-12-07 17:23:40,ie,0.166
646fddfd0576b45037ddb4bd,98035674,Darragh O’Brien accused of acting like ‘petulant child’ in debate on extending eviction ban,2023-02-21 23:55:51,ie,-0.313
646fddfd0576b45037ddb4be,80571418,The Fencing People require Business Development Staff,2022-12-20 17:48:43,ie,0.448
